fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,pass_accuracy_%,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total
Paris Saint Germain vs Rennes,Rennes,21628,Brice Samba,G,90,5.3,,0.0,,,36,28.0,77.8,,,,,0,0,1.0,1.0
Paris Saint Germain vs Rennes,Rennes,417830,Abdelhamid Ait Boudlal,D,90,4.9,,0.0,,,44,38.0,86.4,1.0,1.0,1.0,,1,0,1.0,6.0
Paris Saint Germain vs Rennes,Rennes,367636,Jérémy Jacquet,D,74,5.6,,0.0,,,28,26.0,92.9,1.0,1.0,2.0,,2,1,1.0,3.0
Paris Saint Germain vs Rennes,Rennes,126757,Lilian Brassier,D,90,6.2,,0.0,,,39,31.0,79.5,2.0,2.0,,1.0,0,0,4.0,8.0
Paris Saint Germain vs Rennes,Rennes,3007,Przemysław Frankowski,M,90,6.3,,0.0,1.0,,39,30.0,76.9,3.0,,,1.0,0,0,5.0,8.0
Paris Saint Germain vs Rennes,Rennes,24147,Mahdi Camara,M,82,6.5,,0.0,,,19,18.0,94.7,1.0,,,,0,0,2.0,4.0
Paris Saint Germain vs Rennes,Rennes,21102,Valentin Rongier,M,90,6.3,,0.0,1.0,1.0,40,38.0,95.0,1.0,4.0,1.0,2.0,0,0,5.0,8.0
Paris Saint Germain vs Rennes,Rennes,343792,Djaoui Cissé,M,45,6.6,,0.0,,,22,19.0,86.4,4.0,,,,0,0,4.0,5.0
Paris Saint Germain vs Rennes,Rennes,15286,Mousa Tamari,M,82,6.3,,0.0,,,20,17.0,85.0,2.0,1.0,,1.0,0,0,3.0,10.0
Paris Saint Germain vs Rennes,Rennes,421,Breel Embolo,F,82,6.2,,0.0,1.0,,18,17.0,94.4,,,,2.0,0,0,3.0,9.0
Paris Saint Germain vs Rennes,Rennes,163004,Esteban Lepaul,F,75,6.5,,0.0,1.0,1.0,22,19.0,86.4,,,1.0,1.0,0,0,3.0,5.0
Paris Saint Germain vs Rennes,Rennes,272460,Quentin Merlin,D,45,5.6,,0.0,,,16,14.0,87.5,,1.0,,,0,0,,1.0
Paris Saint Germain vs Rennes,Rennes,129681,Anthony Rouault,D,15,6.2,,0.0,,,2,2.0,100.0,,1.0,,1.0,0,0,1.0,1.0
Paris Saint Germain vs Rennes,Rennes,625629,Elias Legendre Quiñonez,M,8,6.3,,0.0,,,3,3.0,100.0,,1.0,,,0,0,,2.0
Paris Saint Germain vs Rennes,Rennes,21497,Ludovic Blas,M,8,6.5,,0.0,,,4,3.0,75.0,,,,,0,0,,
Paris Saint Germain vs Rennes,Rennes,449662,Mohamed Kader Meite,F,8,6.3,,0.0,,,3,2.0,66.7,,,,,0,0,,
Nice vs Angers,Nice,20566,Yehvann Diouf,G,90,7.3,,0.0,,,30,26.0,86.7,,,,,0,0,,
Nice vs Angers,Nice,313937,Antoine Mendy,D,90,6.9,,0.0,1.0,1.0,69,59.0,85.5,2.0,,1.0,,1,0,7.0,14.0
Nice vs Angers,Nice,449509,Abdulay Juma Bah,D,45,6.3,,0.0,1.0,,42,37.0,88.1,,1.0,1.0,,0,0,1.0,4.0
Nice vs Angers,Nice,162465,Melvin Bard,D,90,6.9,,0.0,1.0,,74,63.0,85.1,3.0,1.0,1.0,,0,0,4.0,6.0
Nice vs Angers,Nice,25008,Jonathan Clauss,M,90,7.3,,0.0,,,51,43.0,84.3,2.0,1.0,1.0,1.0,0,0,4.0,6.0
Nice vs Angers,Nice,193617,Tom Louchet,M,53,5.9,,0.0,,,37,28.0,75.7,1.0,,2.0,1.0,0,1,3.0,8.0
Nice vs Angers,Nice,8680,Charles Vanhoutte,M,88,7.5,,0.0,,,63,54.0,85.7,3.0,1.0,1.0,1.0,0,0,7.0,11.0
Nice vs Angers,Nice,1914,Morgan Sanson,M,63,6.7,,0.0,1.0,,23,18.0,78.3,,1.0,,,0,0,2.0,4.0
Nice vs Angers,Nice,49583,Ali Abdi,M,90,6.6,,0.0,,,39,32.0,82.1,1.0,,1.0,,0,0,4.0,7.0
Nice vs Angers,Nice,274312,Mohamed-Ali Cho,F,77,5.9,,0.0,,,15,8.0,53.3,,,1.0,2.0,0,0,3.0,10.0
Nice vs Angers,Nice,107,Sofiane Diop,F,63,6.3,,0.0,2.0,,19,17.0,89.5,1.0,1.0,1.0,1.0,0,0,2.0,9.0
Nice vs Angers,Nice,503702,Bernard Nguene,F,45,6.9,,0.0,2.0,,14,10.0,71.4,3.0,1.0,,,0,0,6.0,9.0
Nice vs Angers,Nice,4399,Hicham Boudaoui,M,27,6.9,,0.0,1.0,,17,16.0,94.1,,,1.0,2.0,0,0,2.0,4.0
Nice vs Angers,Nice,105154,Isak Jansson,F,27,6.3,,0.0,1.0,1.0,14,10.0,71.4,1.0,,,,0,0,1.0,5.0
Nice vs Angers,Nice,662,Tanguy Ndombélé,M,13,6.9,,0.0,1.0,1.0,8,7.0,87.5,,,,1.0,0,0,2.0,2.0
Nice vs Angers,Nice,188319,Kevin Carlos Omoruyi,F,2,,,0.0,,,2,1.0,50.0,,,,,0,0,,1.0
Nice vs Angers,Angers,22220,Hervé Koffi,G,90,7.3,,0.0,,,31,22.0,71.0,,,,,0,0,1.0,1.0
Nice vs Angers,Angers,20850,Carlens Arcus,D,65,7.2,,1.0,,,50,45.0,90.0,2.0,,,,0,0,2.0,3.0
Nice vs Angers,Angers,271540,Ousmane Camara,D,90,7.3,,0.0,,,62,57.0,91.9,1.0,1.0,1.0,,0,0,5.0,7.0
Nice vs Angers,Angers,21381,Jordan Lefort,D,90,7.3,,0.0,,,72,65.0,90.3,1.0,2.0,1.0,1.0,0,0,3.0,4.0
Nice vs Angers,Angers,343609,Jacques Ekomie,D,90,7,,0.0,2.0,1.0,50,43.0,86.0,4.0,1.0,2.0,1.0,0,0,5.0,10.0
Nice vs Angers,Angers,20554,Haris Belkebla,M,90,7.2,,0.0,,,61,54.0,88.5,3.0,2.0,,3.0,1,0,7.0,12.0
Nice vs Angers,Angers,20692,Himad Abdelli,M,90,7.5,,0.0,,,65,58.0,89.2,3.0,1.0,1.0,1.0,0,0,5.0,12.0
Nice vs Angers,Angers,174708,Yassin Belkhdim,M,83,8.2,1.0,0.0,3.0,2.0,31,25.0,80.6,5.0,2.0,,,0,0,5.0,7.0
Nice vs Angers,Angers,289555,Louis Mouton,M,83,6.7,,0.0,,,35,27.0,77.1,3.0,,,2.0,0,0,6.0,10.0
Nice vs Angers,Angers,191289,Amine Sbai,M,72,6.6,,0.0,1.0,1.0,27,18.0,66.7,,,2.0,,0,0,3.0,9.0
Nice vs Angers,Angers,421875,Sidiki Cherif,F,72,6.5,,0.0,,,13,9.0,69.2,,1.0,,2.0,0,0,4.0,8.0
Nice vs Angers,Angers,174660,Lilian Raolisoa,D,25,7,,0.0,,,13,13.0,100.0,1.0,,,,0,0,3.0,4.0
Nice vs Angers,Angers,579375,Djibirin Harouna,F,18,6.5,,0.0,,,10,8.0,80.0,,1.0,1.0,,0,0,1.0,5.0
Nice vs Angers,Angers,457541,Prosper Peter,F,18,6.2,,0.0,,,3,,,,,1.0,,0,0,1.0,6.0
Nice vs Angers,Angers,21145,Pierrick Capelle,M,12,6.3,,0.0,,,4,4.0,100.0,,,,,0,0,,
Nice vs Angers,Angers,21618,Jim Allevinah,F,12,6.7,,0.0,,,7,6.0,85.7,,,,1.0,0,0,1.0,2.0
Auxerre vs Metz,Auxerre,20542,Donovan Léon,G,90,7.2,,0.0,,,23,13.0,56.5,1.0,,,,0,0,1.0,1.0
Auxerre vs Metz,Auxerre,193953,Lamine Sy,D,90,7,,0.0,,,26,23.0,88.5,4.0,2.0,1.0,,0,0,7.0,10.0
Auxerre vs Metz,Auxerre,162466,Sinaly Diomandé,D,90,6.6,,0.0,,,34,32.0,94.1,,2.0,1.0,1.0,0,0,2.0,3.0
Auxerre vs Metz,Auxerre,191189,Clement Akpa,D,90,6.9,,0.0,,,48,40.0,83.3,2.0,,,1.0,0,0,5.0,6.0
Auxerre vs Metz,Auxerre,215827,Fredrik Oppegård,D,73,6.2,,0.0,,,19,16.0,84.2,,,,,0,0,,
Auxerre vs Metz,Auxerre,496896,Rudy Matondo,M,90,6.5,,0.0,,,21,18.0,85.7,1.0,1.0,2.0,1.0,1,0,2.0,6.0
Auxerre vs Metz,Auxerre,319919,Oussama El Azzouzi,M,89,8.3,1.0,0.0,3.0,1.0,48,45.0,93.8,,2.0,3.0,1.0,0,0,4.0,8.0
Auxerre vs Metz,Auxerre,323625,Kévin Danois,M,90,8.3,1.0,0.0,2.0,2.0,46,39.0,84.8,4.0,3.0,,1.0,0,0,7.0,12.0
Auxerre vs Metz,Auxerre,90617,Lassine Sinayoko,F,89,7.3,1.0,0.0,2.0,2.0,29,24.0,82.8,1.0,,,2.0,0,0,4.0,8.0
Auxerre vs Metz,Auxerre,190686,Sékou Mara,F,73,6.9,,1.0,,,12,7.0,58.3,2.0,,1.0,1.0,0,0,3.0,12.0
Auxerre vs Metz,Auxerre,19625,Danny Namaso,F,90,6.9,,1.0,4.0,2.0,26,21.0,80.8,2.0,,1.0,1.0,0,0,6.0,9.0
Auxerre vs Metz,Auxerre,7578,Gideon Mensah,D,17,6.9,,0.0,,,4,4.0,100.0,1.0,,1.0,2.0,1,0,3.0,4.0
Auxerre vs Metz,Auxerre,174915,Josué Casimir,F,17,6.9,,0.0,,,4,3.0,75.0,,,,,0,0,2.0,3.0
Auxerre vs Metz,Metz,158532,Jonathan Fischer,G,90,6,,0.0,,,37,34.0,91.9,,,,,0,0,,
Auxerre vs Metz,Metz,19518,Maxime Colin,D,90,6.6,,0.0,,,53,49.0,92.5,4.0,2.0,,1.0,0,0,7.0,8.0
Auxerre vs Metz,Metz,428084,Sadibou Sané,D,90,7.2,,0.0,,,101,96.0,95.0,2.0,,1.0,3.0,0,0,7.0,10.0
Auxerre vs Metz,Metz,3240,Jean-Philippe Gbamin,D,90,6.9,,0.0,,,85,79.0,92.9,2.0,,,,0,0,4.0,6.0
Auxerre vs Metz,Metz,105,Fodé Ballo-Touré,D,90,5.6,,0.0,1.0,1.0,30,27.0,90.0,1.0,,2.0,1.0,0,0,2.0,10.0
Auxerre vs Metz,Metz,21640,Jessy Deminguet,M,80,6.9,,0.0,,,55,52.0,94.5,,,4.0,2.0,1,0,6.0,13.0
Auxerre vs Metz,Metz,157912,Boubacar Traoré,M,84,6.3,,0.0,1.0,1.0,51,45.0,88.2,4.0,1.0,2.0,1.0,0,0,5.0,9.0
Auxerre vs Metz,Metz,20534,Cheick Tidiane Sabaly,M,68,6,,0.0,,,13,6.0,46.2,,,,1.0,0,0,2.0,7.0
Auxerre vs Metz,Metz,20529,Gauthier Hein,M,90,7.9,1.0,0.0,2.0,1.0,59,52.0,88.1,1.0,,,,0,0,1.0,3.0
Auxerre vs Metz,Metz,2181,Georgiy Tsitaishvili,M,68,6.5,,0.0,,,17,13.0,76.5,,1.0,,,0,0,,2.0
Auxerre vs Metz,Metz,19323,Joel Asoro,F,45,6.5,,0.0,,,5,3.0,60.0,,,,,0,0,1.0,3.0
Auxerre vs Metz,Metz,20535,Habib Diallo,F,45,6,,0.0,1.0,,4,3.0,75.0,,,1.0,1.0,0,0,1.0,5.0
Auxerre vs Metz,Metz,403883,Malick Mbaye,F,22,6.2,,0.0,,,14,10.0,71.4,,,1.0,,0,0,,1.0
Auxerre vs Metz,Metz,408870,Ibou Sane,F,22,6.5,,0.0,,,9,8.0,88.9,,,,,0,0,,3.0
Auxerre vs Metz,Metz,434352,Alpha Touré,M,10,6.2,,0.0,,,9,7.0,77.8,,,,,0,0,,
Auxerre vs Metz,Metz,514519,Brian Madjo,F,11,6.5,,0.0,,,3,2.0,66.7,,,1.0,,0,0,,2.0
Le Havre vs Paris FC,Le Havre,119853,Mory Diaw,G,90,6.9,,0.0,,,30,22.0,73.3,,,,,0,0,,
Le Havre vs Paris FC,Le Havre,2336,Loic Négo,D,90,7.2,,0.0,,,40,32.0,80.0,,,,1.0,0,0,2.0,4.0
Le Havre vs Paris FC,Le Havre,174927,Arouna Sangante,D,84,7.3,,0.0,,,54,50.0,92.6,,,1.0,,0,0,3.0,5.0
Le Havre vs Paris FC,Le Havre,64255,Gautier Lloris,D,90,6.9,,0.0,,,58,54.0,93.1,1.0,2.0,1.0,,0,0,1.0,4.0
Le Havre vs Paris FC,Le Havre,23637,Yanis Zouaoui,D,90,7.3,,0.0,,,42,34.0,81.0,3.0,1.0,,1.0,0,0,5.0,8.0
Le Havre vs Paris FC,Le Havre,364093,Simon Ebonog,M,44,6.9,,0.0,,,14,10.0,71.4,1.0,,,1.0,0,0,4.0,5.0
Le Havre vs Paris FC,Le Havre,33165,Ayumu Seko,M,90,6.7,,0.0,,,41,36.0,87.8,,3.0,1.0,1.0,0,0,2.0,4.0
Le Havre vs Paris FC,Le Havre,128342,Rassoul Ndiaye,M,85,7.2,,0.0,1.0,,28,25.0,89.3,1.0,1.0,,1.0,0,0,4.0,5.0
Le Havre vs Paris FC,Le Havre,21641,Godson Kyeremeh,F,73,6.5,,0.0,,,14,11.0,78.6,1.0,,1.0,1.0,0,0,4.0,11.0
Le Havre vs Paris FC,Le Havre,1945,Mbwana Ally Samatta,F,73,6,,0.0,2.0,,6,4.0,66.7,,1.0,2.0,,0,0,2.0,10.0
Le Havre vs Paris FC,Le Havre,156465,Issa Soumaré,F,90,6.5,,0.0,4.0,2.0,27,19.0,70.4,1.0,,1.0,5.0,0,0,7.0,13.0
Le Havre vs Paris FC,Le Havre,174937,Yassine Kechta,M,46,6.3,,0.0,1.0,,15,14.0,93.3,,,,1.0,0,0,1.0,2.0
Le Havre vs Paris FC,Le Havre,174625,Fodé Doucouré,D,17,6.7,,0.0,,,6,5.0,83.3,,,,,0,0,,
Le Havre vs Paris FC,Le Havre,437529,Noam Obougou Jacquet,F,17,6.9,,0.0,,,0,,,,,2.0,1.0,0,0,1.0,4.0
Le Havre vs Paris FC,Le Havre,162443,Étienne Youte Kinkoue,D,10,6.7,,0.0,,,11,10.0,90.9,,,,,0,0,,
Le Havre vs Paris FC,Le Havre,36932,Younes Namli,F,9,6.5,,0.0,1.0,,3,2.0,66.7,,,1.0,,0,0,,
Le Havre vs Paris FC,Paris FC,1800,Kevin Trapp,G,90,7,,0.0,,,51,44.0,86.3,,,,,0,0,1.0,1.0
Le Havre vs Paris FC,Paris FC,2202,Hamari Traoré,D,90,6.3,,0.0,,,45,40.0,88.9,1.0,1.0,3.0,,0,0,1.0,5.0
Le Havre vs Paris FC,Paris FC,174881,Moustapha Mbow,D,90,7,,0.0,,,64,61.0,95.3,1.0,1.0,2.0,1.0,0,0,5.0,9.0
Le Havre vs Paris FC,Paris FC,266013,Otávio,D,90,7.9,,0.0,,,76,71.0,93.4,3.0,,,2.0,0,0,6.0,6.0
Le Havre vs Paris FC,Paris FC,55819,Tuomas Ollila,D,72,6.9,,0.0,2.0,,26,21.0,80.8,1.0,,,1.0,0,0,7.0,9.0
Le Havre vs Paris FC,Paris FC,83831,Ilan Kebbal,M,89,6.7,,0.0,2.0,,51,44.0,86.3,1.0,,1.0,,0,0,1.0,6.0
Le Havre vs Paris FC,Paris FC,20925,Vincent Marchetti,M,66,6.3,,0.0,,,39,36.0,92.3,,,1.0,1.0,0,0,3.0,10.0
Le Havre vs Paris FC,Paris FC,1910,Maxime López,M,90,7.2,,0.0,,,75,64.0,85.3,1.0,1.0,1.0,,1,0,1.0,2.0
Le Havre vs Paris FC,Paris FC,84218,Adama Camara,M,90,6.9,,0.0,1.0,1.0,43,38.0,88.4,1.0,1.0,1.0,1.0,1,0,2.0,5.0
Le Havre vs Paris FC,Paris FC,2781,Moses Simon,M,66,6.3,,0.0,1.0,,13,8.0,61.5,,1.0,2.0,,0,0,1.0,4.0
Le Havre vs Paris FC,Paris FC,22842,Jean-Philippe Krasso,F,72,6.9,,0.0,1.0,,11,8.0,72.7,2.0,,1.0,2.0,0,0,6.0,9.0
Le Havre vs Paris FC,Paris FC,22229,Jonathan Ikoné,F,24,7.3,,0.0,,,5,5.0,100.0,1.0,,,,0,0,3.0,3.0
Le Havre vs Paris FC,Paris FC,20704,Alimami Gory,F,24,6,,0.0,2.0,,4,3.0,75.0,,,1.0,,0,0,,3.0
Le Havre vs Paris FC,Paris FC,8474,Thibault De Smet,D,18,6.7,,0.0,,,7,6.0,85.7,,,,,0,0,,
Le Havre vs Paris FC,Paris FC,19430,Nouha Dicko,F,18,6.7,,0.0,1.0,1.0,3,3.0,100.0,,,,1.0,0,0,2.0,3.0
Lorient vs Lyon,Lorient,1142,Yvon Mvogo,G,90,8.3,,0.0,,,40,28.0,70.0,,,,1.0,0,0,3.0,3.0
Lorient vs Lyon,Lorient,193501,Bamo Meïté,D,90,6.9,,0.0,1.0,,29,20.0,69.0,2.0,2.0,1.0,1.0,0,0,5.0,8.0
Lorient vs Lyon,Lorient,50030,Montassar Talbi,D,90,6.9,,0.0,1.0,,17,14.0,82.4,,1.0,2.0,1.0,0,0,4.0,8.0
Lorient vs Lyon,Lorient,152669,Darlin Yongwa,D,90,6.9,,0.0,1.0,1.0,27,22.0,81.5,,1.0,1.0,3.0,0,0,4.0,9.0
Lorient vs Lyon,Lorient,174703,Théo Le Bris,M,89,7.5,,0.0,,,23,18.0,78.3,4.0,2.0,1.0,,0,0,5.0,6.0
Lorient vs Lyon,Lorient,402265,Arthur Avom Ebong,M,90,7.7,,0.0,,,45,42.0,93.3,2.0,,,3.0,0,0,6.0,8.0
Lorient vs Lyon,Lorient,20917,Laurent Abergel,M,89,6.9,,0.0,,,33,26.0,78.8,,2.0,2.0,1.0,1,0,2.0,4.0
Lorient vs Lyon,Lorient,402386,Arsène Kouassi,M,90,6.7,,0.0,1.0,,21,18.0,85.7,1.0,1.0,1.0,3.0,0,0,4.0,9.0
Lorient vs Lyon,Lorient,22171,Jean-Victor Makengo,F,78,7.2,,0.0,3.0,2.0,18,15.0,83.3,2.0,,,2.0,0,0,6.0,8.0
Lorient vs Lyon,Lorient,276662,Pablo Pagis,F,71,8.3,1.0,0.0,2.0,1.0,17,10.0,58.8,1.0,,2.0,2.0,0,0,3.0,8.0
Lorient vs Lyon,Lorient,144319,Sambou Soumano,F,71,6.5,,0.0,2.0,1.0,7,5.0,71.4,,,1.0,1.0,1,0,4.0,6.0
Lorient vs Lyon,Lorient,322865,Karim Dermane,M,19,6.9,,0.0,1.0,1.0,8,8.0,100.0,,,,1.0,0,0,2.0,2.0
Lorient vs Lyon,Lorient,284072,Ahmadou Bamba Dieng,F,19,6.5,,0.0,,,2,1.0,50.0,,,1.0,1.0,0,0,1.0,3.0
Lorient vs Lyon,Lorient,23363,Noah Cadiou,M,12,6.9,,0.0,,,7,5.0,71.4,,1.0,,,0,0,2.0,2.0
Lorient vs Lyon,Lyon,61142,Dominik Greif,G,90,7,,0.0,,,29,22.0,75.9,,,,,0,0,,
Lorient vs Lyon,Lyon,68,Clinton Mata,D,90,6.5,,0.0,1.0,,67,62.0,92.5,,,3.0,1.0,0,0,3.0,7.0
Lorient vs Lyon,Lyon,25916,Moussa Niakhaté,D,90,6.9,,0.0,,,63,56.0,88.9,,,1.0,1.0,0,0,1.0,3.0
Lorient vs Lyon,Lyon,529,Nicolás Tagliafico,D,70,5.7,,0.0,,,40,35.0,87.5,1.0,,4.0,,0,0,1.0,7.0
Lorient vs Lyon,Lyon,1456,Ainsley Maitland-Niles,M,42,5.2,,0.0,,,20,18.0,90.0,,,3.0,1.0,2,1,1.0,4.0
Lorient vs Lyon,Lyon,162590,Tyler Morton,M,90,6.6,,0.0,,,42,35.0,83.3,2.0,1.0,3.0,,0,0,3.0,7.0
Lorient vs Lyon,Lyon,438692,Mathys de Carvalho,M,45,6.3,,0.0,1.0,1.0,25,22.0,88.0,1.0,1.0,,,0,0,1.0,2.0
Lorient vs Lyon,Lyon,9700,Abner Vinícius,M,90,6.2,,0.0,,,33,26.0,78.8,,1.0,,,0,0,,5.0
Lorient vs Lyon,Lyon,66387,Pavel Šulc,F,90,7,,0.0,1.0,,23,15.0,65.2,,1.0,3.0,3.0,0,0,7.0,12.0
Lorient vs Lyon,Lyon,519,Corentin Tolisso,F,90,6.6,,0.0,1.0,1.0,41,36.0,87.8,2.0,2.0,2.0,,0,0,4.0,13.0
Lorient vs Lyon,Lyon,195512,Martín Satriano,F,90,6.3,,0.0,1.0,1.0,23,17.0,73.9,,1.0,2.0,5.0,0,0,9.0,19.0
Lorient vs Lyon,Lyon,30423,Hans Hateboer,D,45,6.7,,0.0,,,25,22.0,88.0,,,,,0,0,1.0,2.0
Lorient vs Lyon,Lyon,345388,Afonso Moreira,F,20,6.9,,0.0,1.0,1.0,7,7.0,100.0,,,,1.0,0,0,2.0,3.0
Angers vs Nantes,Angers,22220,Hervé Koffi,G,90,6.3,,0.0,,,27,23.0,85.2,,,,1.0,0,0,1.0,1.0
Angers vs Nantes,Angers,20850,Carlens Arcus,D,90,6.9,,0.0,,,48,43.0,89.6,1.0,,2.0,1.0,0,0,4.0,6.0
Angers vs Nantes,Angers,271540,Ousmane Camara,D,90,7,,0.0,,,49,47.0,95.9,,1.0,,,0,0,3.0,4.0
Angers vs Nantes,Angers,21381,Jordan Lefort,D,90,6.5,,0.0,,,87,80.0,92.0,,,2.0,,0,0,,3.0
Angers vs Nantes,Angers,343609,Jacques Ekomie,D,90,6.7,,0.0,,,37,28.0,75.7,3.0,2.0,2.0,2.0,0,0,6.0,10.0
Angers vs Nantes,Angers,20554,Haris Belkebla,M,90,6.9,,0.0,1.0,,56,46.0,82.1,2.0,2.0,,1.0,0,0,4.0,5.0
Angers vs Nantes,Angers,20692,Himad Abdelli,M,89,7.9,1.0,0.0,4.0,3.0,70,64.0,91.4,2.0,1.0,1.0,2.0,1,0,7.0,12.0
Angers vs Nantes,Angers,174708,Yassin Belkhdim,M,82,7.2,,0.0,4.0,2.0,19,16.0,84.2,3.0,1.0,1.0,1.0,0,0,4.0,7.0
Angers vs Nantes,Angers,289555,Louis Mouton,M,82,6.7,,1.0,1.0,,30,26.0,86.7,4.0,,2.0,1.0,0,0,7.0,16.0
Angers vs Nantes,Angers,191289,Amine Sbai,M,82,6.9,,0.0,2.0,1.0,31,19.0,61.3,1.0,1.0,,1.0,0,0,4.0,6.0
Angers vs Nantes,Angers,421875,Sidiki Cherif,F,73,7.2,1.0,0.0,1.0,1.0,18,14.0,77.8,1.0,1.0,3.0,1.0,0,0,3.0,9.0
Angers vs Nantes,Angers,457541,Prosper Peter,F,17,6.2,,0.0,,,5,5.0,100.0,,1.0,3.0,,0,0,,3.0
Angers vs Nantes,Angers,174660,Lilian Raolisoa,D,8,7.9,1.0,0.0,1.0,1.0,4,,,2.0,,1.0,1.0,0,0,4.0,6.0
Angers vs Nantes,Angers,425207,Marius Courcoul,D,8,6.6,,0.0,,,2,2.0,100.0,,,,,0,0,,
Angers vs Nantes,Angers,579375,Djibirin Harouna,F,8,7.2,1.0,0.0,1.0,1.0,0,,,,,,,0,0,1.0,1.0
Angers vs Nantes,Nantes,647,Anthony Lopes,G,90,6,,0.0,,,36,32.0,88.9,,,,,0,0,,
Angers vs Nantes,Nantes,20654,Fabien Centonze,D,90,6.9,1.0,0.0,1.0,1.0,28,19.0,67.9,3.0,3.0,2.0,2.0,0,0,6.0,13.0
Angers vs Nantes,Nantes,50026,Chidozie Awaziem,D,90,6,,0.0,,,65,52.0,80.0,1.0,,2.0,3.0,1,0,6.0,10.0
Angers vs Nantes,Nantes,522609,Tylel Tati,D,90,6.3,,0.0,,,62,50.0,80.6,,,3.0,2.0,0,0,3.0,6.0
Angers vs Nantes,Nantes,22134,Kelvin Amian,D,90,5.5,,0.0,1.0,,31,24.0,77.4,,,,1.0,0,0,1.0,5.0
Angers vs Nantes,Nantes,197771,Yassine Benhattab,M,64,6,,0.0,1.0,1.0,22,16.0,72.7,1.0,,,,0,0,2.0,7.0
Angers vs Nantes,Nantes,193952,Johann Lepenant,M,82,6.3,,0.0,,,46,40.0,87.0,1.0,2.0,1.0,1.0,0,0,3.0,8.0
Angers vs Nantes,Nantes,282549,Junior Mwanga,M,90,6.6,,0.0,1.0,1.0,47,37.0,78.7,4.0,2.0,,1.0,0,0,7.0,8.0
Angers vs Nantes,Nantes,2483,Deiver Machado,M,82,6.3,,0.0,,,26,23.0,88.5,2.0,1.0,2.0,3.0,0,0,6.0,13.0
Angers vs Nantes,Nantes,2668,Mostafa Mohamed,F,64,6.7,,0.0,,,13,8.0,61.5,1.0,,1.0,2.0,0,0,6.0,12.0
Angers vs Nantes,Nantes,161622,Matthis Abline,F,90,6.3,,0.0,1.0,1.0,6,6.0,100.0,,,1.0,1.0,1,0,1.0,6.0
Angers vs Nantes,Nantes,42086,Youssef El Arabi,F,26,6.7,,0.0,,,7,7.0,100.0,,,,,0,0,,
Angers vs Nantes,Nantes,266200,Mayckel Lahdo,F,26,6.7,,1.0,,,8,5.0,62.5,,,,,0,0,,
Angers vs Nantes,Nantes,443755,Bahmed Deuff,M,8,6.3,,0.0,,,6,5.0,83.3,,,1.0,,0,0,,1.0
Angers vs Nantes,Nantes,428504,Amady Camara,F,8,6.5,,0.0,1.0,,3,2.0,66.7,,,,,0,0,,1.0
Rennes vs Stade Brestois 29,Rennes,21628,Brice Samba,G,90,7.2,,0.0,,,39,31.0,79.5,,,,,1,0,,
Rennes vs Stade Brestois 29,Rennes,417830,Abdelhamid Ait Boudlal,D,90,7.2,,0.0,,,73,60.0,82.2,3.0,,1.0,1.0,0,0,10.0,14.0
Rennes vs Stade Brestois 29,Rennes,129681,Anthony Rouault,D,90,6.7,,0.0,1.0,,49,42.0,85.7,1.0,,1.0,1.0,0,0,6.0,12.0
Rennes vs Stade Brestois 29,Rennes,126757,Lilian Brassier,D,90,6.3,,0.0,,,59,47.0,79.7,1.0,2.0,1.0,1.0,0,0,3.0,5.0
Rennes vs Stade Brestois 29,Rennes,3007,Przemysław Frankowski,M,51,6.9,,0.0,,,29,23.0,79.3,2.0,,,,0,0,3.0,4.0
Rennes vs Stade Brestois 29,Rennes,24147,Mahdi Camara,M,90,6.5,,0.0,,,39,37.0,94.9,2.0,2.0,5.0,3.0,0,0,5.0,12.0
Rennes vs Stade Brestois 29,Rennes,21102,Valentin Rongier,M,90,7.7,,0.0,,,64,54.0,84.4,7.0,,2.0,1.0,0,0,11.0,15.0
Rennes vs Stade Brestois 29,Rennes,343792,Djaoui Cissé,M,58,6.3,,0.0,,,32,25.0,78.1,4.0,1.0,,,0,0,5.0,7.0
Rennes vs Stade Brestois 29,Rennes,15286,Mousa Tamari,M,79,8.9,1.0,1.0,2.0,2.0,24,18.0,75.0,4.0,,2.0,3.0,1,0,8.0,11.0
Rennes vs Stade Brestois 29,Rennes,163004,Esteban Lepaul,F,78,7.7,1.0,0.0,1.0,1.0,13,11.0,84.6,,1.0,,1.0,0,0,2.0,3.0
Rennes vs Stade Brestois 29,Rennes,421,Breel Embolo,F,79,6.9,,0.0,,,17,14.0,82.4,,2.0,1.0,6.0,0,0,7.0,12.0
Rennes vs Stade Brestois 29,Rennes,272460,Quentin Merlin,D,39,7.2,,1.0,,,18,14.0,77.8,1.0,,,1.0,0,0,3.0,5.0
Rennes vs Stade Brestois 29,Rennes,21497,Ludovic Blas,M,32,6.9,,0.0,,,15,12.0,80.0,,,3.0,2.0,0,0,4.0,7.0
Rennes vs Stade Brestois 29,Rennes,449662,Mohamed Kader Meite,F,12,7.3,1.0,0.0,1.0,1.0,1,1.0,100.0,,,,,0,0,,
Rennes vs Stade Brestois 29,Rennes,196187,Alidu Seidu,D,11,6.9,,0.0,,,8,7.0,87.5,1.0,1.0,,,0,0,1.0,1.0
