fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,pass_accuracy_%,shots_on_target_ratio,goal_conversion_rate,duel_win_ratio,tackle_success_rate,goal_involvement,cards_total,cards_per_90,fouls_per_90,cards_per_foul,duel_foul_ratio,avg_rating_last_4,avg_goals_last_4,avg_assists_last_4,goal_involvement_last_4,form_index,performance_variance,aggression_index_norm,form_index_team,control_index,opponent,aggression_index_norm_opp,cards_per_90_team,fouls_per_90_team,form_index_team_opp,control_index_opp,cards_per_90_team_opp,fouls_per_90_team_opp,agg_diff,form_diff,control_diff,is_defensive,expected_foul_pressure,expected_card_risk
manchester city vs everton,everton,2936,James Tarkowski,D,90,6.9,0.0,0,0.0,0.0,33.0,7.9,2.0,0.0,1.0,0.0,0,0,7.0,8.0,24.0,0.0,0.0,0.875,0.25,0.0,0,0.0,1.0,0.0,0.125,7.275,0.0,0.0,0.0,4.365,0.10916666666666659,0.6405293631100083,-0.31999999999999995,0.2632882266075983,manchester city,0.2274607113316791,0,8.0,0.38000000000000006,0.7920456567946415,0,0,0.4130686517783292,-0.7,-0.5287574301870431,0,0.0,0.0
wolves vs everton,everton,2936,James Tarkowski,D,90,6.5,0.0,0,0.0,0.0,29.0,5.8,1.0,2.0,1.0,0.0,0,0,4.0,6.0,20.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0,0.0,1.0,0.0,0.16666666666666666,7.1000000000000005,0.0,0.0,0.0,4.26,0.26666666666666633,0.3733198924731183,-0.16000000000000003,0.30138247359673814,wolves,0.6267576509511994,0,15.0,-0.18,0.4626734312408346,0,0,-0.2534377584780811,0.019999999999999962,-0.16129095764409646,0,0.0,0.0
arsenal vs leeds,arsenal,2937,Declan Rice,M,90,8.2,0.0,1,0.0,0.0,65.0,41.0,0.0,0.0,1.0,0.0,0,0,1.0,3.0,63.0,0.0,0.0,0.3333333333333333,0.0,1.0,0,0.0,1.0,0.0,0.3333333333333333,8.2,0.0,1.0,1.0,5.319999999999999,0.0,0.22847164782648655,2.5,0.5916046982586765,leeds,0.4680745855360161,2,11.0,-0.6,0.24809185218103796,0,0,-0.23960293770952956,3.1,0.3435128460776385,0,0.0,0.0
arsenal vs manchester city,arsenal,2937,Declan Rice,M,90,7.3,0.0,0,0.0,0.0,90.0,78.3,2.0,0.0,1.0,0.0,0,0,3.0,7.0,87.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0,0.0,1.0,0.0,0.14285714285714285,7.75,0.0,0.5,0.5,4.85,0.4049999999999999,0.433085194375517,1.35,0.6724151597472106,manchester city,0.41296755812884844,2,10.0,-0.09999999999999998,0.23151899583836755,0,0,0.02011763624666857,1.4500000000000002,0.440896163908843,0,0.0,0.0
arsenal vs nottingham forest,arsenal,2937,Declan Rice,M,22,6.9,0.0,0,0.0,0.0,12.0,1.3,1.0,0.0,0.0,0.0,0,0,1.0,2.0,11.0,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0.0,0.0,7.466666666666666,0.0,0.3333333333333333,0.3333333333333333,4.613333333333333,0.4433333333333331,0.261579818031431,1.3,0.5097272330508547,nottingham forest,0.4339554788362643,1,11.0,-0.3,0.3677583853824589,0,0,-0.1723756608048333,1.6,0.14196884766839574,0,0.0,0.0
arsenal vs west ham,arsenal,2937,Declan Rice,M,79,7.3,1.0,0,1.0,1.0,60.0,33.0,0.0,0.0,0.0,0.0,0,0,2.0,3.0,55.0,1.0,1.0,0.6666666666666666,0.0,1.0,0,0.0,0.0,0.0,0.0,7.425,0.25,0.25,0.5,4.655,0.3024999999999998,0.570168183071409,1.225,0.5965649810940544,west ham,0.6387724252017912,2,14.0,-0.6,0.24915064227793773,0,0,-0.06860424213038219,1.8250000000000002,0.3474143388161167,0,0.0,0.0
fulham vs arsenal,arsenal,2937,Declan Rice,M,90,7.5,0.0,0,1.0,0.0,76.0,55.5,0.0,0.0,0.0,0.0,0,0,5.0,9.0,73.0,0.0,0.0,0.5555555555555556,0.0,0.0,0,0.0,0.0,0.0,0.0,7.25,0.25,0.0,0.25,4.449999999999999,0.06333333333333359,0.0,1.08,0.6353815134088271,fulham,0.39822473424623966,0,11.0,-0.3,0.31281728533581066,0,0,-0.39822473424623966,1.3800000000000001,0.32256422807301643,0,0.0,0.0
liverpool vs arsenal,arsenal,2937,Declan Rice,M,90,6.7,0.0,0,1.0,0.0,52.0,23.4,0.0,3.0,1.0,0.0,0,0,1.0,5.0,45.0,0.0,0.0,0.2,0.0,0.0,0,0.0,1.0,0.0,0.2,7.1,0.25,0.0,0.25,4.359999999999999,0.1333333333333335,0.41022044808861086,0.45999999999999996,0.42118342735995606,liverpool,0.23858101277456112,2,7.0,-0.17499999999999993,0.418344674823281,0,0,0.17163943531404974,0.6349999999999999,0.0028387525366750377,0,0.0,0.0
manchester united vs arsenal,arsenal,2937,Declan Rice,M,83,6.3,0.0,0,1.0,0.0,25.0,5.0,0.0,0.0,1.0,0.0,0,0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0843373493975905,0.0,0.3333333333333333,6.95,0.25,0.0,0.25,4.27,0.3033333333333334,1.0,0.27999999999999997,0.2831059366960639,manchester united,0.3749602341413756,1,10.0,-0.06,0.41056690760328124,0,0,0.6250397658586244,0.33999999999999997,-0.12746097090721736,0,0.0,0.0
newcastle vs arsenal,arsenal,2937,Declan Rice,M,90,8.0,0.0,1,0.0,0.0,85.0,63.8,3.0,0.0,1.0,0.0,0,0,7.0,9.0,75.0,0.0,0.0,0.7777777777777778,0.3333333333333333,1.0,0,0.0,1.0,0.0,0.1111111111111111,7.125,0.0,0.25,0.25,4.374999999999999,0.5891666666666672,0.3182472039414536,0.18,0.572219435596399,newcastle,0.2956989247311828,2,8.0,-0.15999999999999998,0.3086451309766628,0,0,0.022548279210270805,0.33999999999999997,0.2635743046197362,0,0.0,0.0
nottingham forest vs west ham,west ham,2938,James Ward-Prowse,M,75,6.9,0.0,0,0.0,0.0,25.0,5.2,0.0,1.0,0.0,1.0,0,0,1.0,3.0,21.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,4.14,0.0,0.11083540115798184,0.06666666666666665,0.41692226621545997,nottingham forest,0.5722911497105047,0,14.0,-0.36000000000000004,0.6081049658937707,0,0,-0.4614557485525228,0.4266666666666667,-0.19118269967831075,0,0.0,0.0
sunderland vs west ham,west ham,2938,James Ward-Prowse,M,71,6.6,0.0,0,0.0,0.0,46.0,19.8,1.0,0.0,0.0,0.0,0,0,2.0,2.0,43.0,0.0,0.0,1.0,0.5,0.0,0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,4.05,0.04500000000000021,0.38042803970223327,-0.025000000000000022,0.5568427122615605,sunderland,0.22627395979429638,0,8.0,-0.020000000000000018,0.32264098657246987,0,0,0.1541540799079369,-0.0050000000000000044,0.2342017256890906,0,0.0,0.0
west ham vs chelsea,west ham,2938,James Ward-Prowse,M,90,7.3,0.0,0,0.0,0.0,43.0,17.2,2.0,3.0,1.0,1.0,0,0,4.0,5.0,40.0,0.0,0.0,0.8,0.4,0.0,0,0.0,1.0,0.0,0.2,6.933333333333334,0.0,0.0,0.0,4.16,0.1233333333333333,0.17034279937505747,0.08000000000000002,0.4099608459976822,chelsea,0.376101341388859,1,10.0,0.4600000000000001,0.55037417349589,0,0,-0.2057585420138015,-0.38000000000000006,-0.14041332749820784,0,0.0,0.0
west ham vs crystal palace,west ham,2938,James Ward-Prowse,M,90,6.7,0.0,0,0.0,0.0,48.0,19.7,1.0,1.0,3.0,0.0,0,0,1.0,9.0,41.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0,0.0,3.0,0.0,0.3333333333333333,6.875,0.0,0.0,0.0,4.125,0.09583333333333328,0.7401002894954509,0.12,0.4980007159797736,crystal palace,0.1536781430934657,3,5.0,-0.06000000000000005,0.38130175045381054,0,0,0.5864221464019852,0.18000000000000005,0.11669896552596304,0,0.0,0.0
west ham vs tottenham,west ham,2938,James Ward-Prowse,M,89,7.0,0.0,0,0.0,0.0,31.0,8.7,0.0,0.0,0.0,0.0,0,0,1.0,4.0,28.0,0.0,0.0,0.25,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,4.14,0.09999999999999998,0.26259075452623837,0.2,0.2573356891377496,tottenham,0.20399634321535848,1,7.0,0.32000000000000006,0.6204536541365178,0,0,0.05859441131087989,-0.12000000000000005,-0.36311796499876814,0,0.0,0.0
nottingham forest vs west ham,west ham,2939,Callum Wilson,F,26,8.0,1.0,0,4.0,4.0,4.0,0.1,0.0,0.0,0.0,1.0,0,0,3.0,4.0,2.0,1.0,0.25,0.75,0.0,1.0,0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,5.2,0.0,0.11083540115798184,0.06666666666666665,0.41692226621545997,nottingham forest,0.5722911497105047,0,14.0,-0.36000000000000004,0.6081049658937707,0,0,-0.4614557485525228,0.4266666666666667,-0.19118269967831075,0,0.0,0.0
sunderland vs west ham,west ham,2939,Callum Wilson,F,20,6.2,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1.0,4.0,0.0,0.0,0.0,0.25,0.0,0.0,0,0.0,4.5,0.0,0.25,7.1,0.5,0.0,0.5,4.46,1.6199999999999988,0.38042803970223327,-0.025000000000000022,0.5568427122615605,sunderland,0.22627395979429638,0,8.0,-0.020000000000000018,0.32264098657246987,0,0,0.1541540799079369,-0.0050000000000000044,0.2342017256890906,0,0.0,0.0
west ham vs chelsea,west ham,2939,Callum Wilson,F,45,6.7,0.0,0,1.0,0.0,7.0,0.4,0.0,1.0,1.0,1.0,0,0,4.0,8.0,6.0,0.0,0.0,0.5,0.0,0.0,0,0.0,2.0,0.0,0.125,6.966666666666666,0.3333333333333333,0.0,0.3333333333333333,4.3133333333333335,0.8633333333333326,0.17034279937505747,0.08000000000000002,0.4099608459976822,chelsea,0.376101341388859,1,10.0,0.4600000000000001,0.55037417349589,0,0,-0.2057585420138015,-0.38000000000000006,-0.14041332749820784,0,0.0,0.0
west ham vs crystal palace,west ham,2939,Callum Wilson,F,59,6.2,0.0,0,0.0,0.0,5.0,0.1,0.0,0.0,1.0,0.0,0,0,2.0,6.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,1.5254237288135593,0.0,0.16666666666666666,6.775,0.25,0.0,0.25,4.165,0.7224999999999996,0.7401002894954509,0.12,0.4980007159797736,crystal palace,0.1536781430934657,3,5.0,-0.06000000000000005,0.38130175045381054,0,0,0.5864221464019852,0.18000000000000005,0.11669896552596304,0,0.0,0.0
west ham vs tottenham,west ham,2939,Callum Wilson,F,22,6.3,0.0,0,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,3.8099999999999996,0.056666666666666636,0.26259075452623837,0.2,0.2573356891377496,tottenham,0.20399634321535848,1,7.0,0.32000000000000006,0.6204536541365178,0,0,0.05859441131087989,-0.12000000000000005,-0.36311796499876814,0,0.0,0.0
everton vs aston villa,everton,2990,Idrissa Gueye,M,90,7.0,0.0,0,2.0,0.0,41.0,15.2,2.0,2.0,1.0,1.0,0,0,4.0,6.0,37.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,1.0,0.0,0.16666666666666666,7.0,0.0,0.0,0.0,4.2,0.0,0.8463163180905119,-0.8999999999999999,0.4252667115980504,aston villa,0.735835401157982,3,15.0,-0.3,0.34798085313464894,0,0,0.11048091693252993,-0.5999999999999999,0.07728585846340147,0,0.0,0.0
everton vs brighton,everton,2990,Idrissa Gueye,M,90,7.5,0.0,0,0.0,0.0,40.0,14.0,2.0,2.0,0.0,2.0,0,0,8.0,11.0,35.0,0.0,0.0,0.7272727272727273,0.18181818181818182,0.0,0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,4.35,0.125,0.3048962491458986,-0.55,0.30109262320798,brighton,0.7342845326716296,3,15.0,0.24,0.4506265873244183,0,0,-0.42938828352573105,-0.79,-0.14953396411643827,0,0.0,0.0
everton vs crystal palace,everton,2990,Idrissa Gueye,M,90,7.0,0.0,0,0.0,0.0,52.0,24.4,1.0,0.0,2.0,2.0,0,0,3.0,8.0,47.0,0.0,0.0,0.375,0.125,0.0,0,0.0,2.0,0.0,0.25,7.166666666666667,0.0,0.0,0.0,4.3,0.08333333333333337,0.5807830162668873,-0.23333333333333328,0.36811642494598373,crystal palace,0.7837285175994856,3,16.0,0.15999999999999992,0.42538493235482766,0,0,-0.20294550133259825,-0.3933333333333332,-0.05726850740884393,0,0.0,0.0
everton vs west ham,everton,2990,Idrissa Gueye,M,90,7.2,0.0,0,1.0,0.0,64.0,38.4,1.0,1.0,0.0,0.0,0,0,1.0,5.0,60.0,0.0,0.0,0.2,0.2,0.0,0,0.0,0.0,0.0,0.0,7.175,0.0,0.0,0.0,4.305,0.05583333333333335,0.2738058312655088,-0.2749999999999999,0.41720313343262144,west ham,0.8263027295285359,4,16.0,-0.6499999999999999,0.3871101077689736,0,0,-0.5524968982630272,0.375,0.030093025663647854,0,0.0,0.0
leeds vs everton,everton,2990,Idrissa Gueye,M,90,6.6,0.0,0,1.0,0.0,48.0,19.7,1.0,0.0,0.0,1.0,0,0,2.0,3.0,41.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.0,7.075,0.0,0.0,0.0,4.245,0.14250000000000043,0.29670986122599025,-0.33999999999999997,0.3670958380735963,leeds,0.11031844499586434,0,6.0,-0.12,0.4988823164183112,0,0,0.1863914162301259,-0.21999999999999997,-0.1317864783447149,0,0.0,0.0
liverpool vs everton,everton,2990,Idrissa Gueye,M,90,7.3,1.0,0,2.0,2.0,44.0,15.4,2.0,2.0,0.0,0.0,0,0,2.0,4.0,35.0,1.0,0.5,0.5,0.5,1.0,0,0.0,0.0,0.0,0.0,7.025,0.25,0.0,0.25,4.3149999999999995,0.09583333333333394,0.44257355547678134,-0.24,0.3238212599298418,liverpool,0.4655362558588365,2,11.0,0.30000000000000004,0.44902034889882786,0,0,-0.022962700382055168,-0.54,-0.12519908896898607,0,0.0,0.0
manchester city vs everton,everton,2990,Idrissa Gueye,M,70,6.6,0.0,0,0.0,0.0,28.0,6.7,3.0,0.0,1.0,1.0,0,0,4.0,5.0,24.0,0.0,0.0,0.8,0.6,0.0,0,0.0,1.2857142857142856,0.0,0.2,6.925,0.25,0.0,0.25,4.254999999999999,0.14250000000000088,0.6405293631100083,-0.31999999999999995,0.2632882266075983,manchester city,0.2274607113316791,0,8.0,0.38000000000000006,0.7920456567946415,0,0,0.4130686517783292,-0.7,-0.5287574301870431,0,0.0,0.0
wolves vs everton,everton,2990,Idrissa Gueye,M,76,6.3,0.0,0,1.0,0.0,30.0,7.8,3.0,0.0,0.0,0.0,0,0,3.0,5.0,26.0,0.0,0.0,0.6,0.6,0.0,0,0.0,0.0,0.0,0.0,6.7,0.25,0.0,0.25,4.119999999999999,0.18000000000000116,0.3733198924731183,-0.16000000000000003,0.30138247359673814,wolves,0.6267576509511994,0,15.0,-0.18,0.4626734312408346,0,0,-0.2534377584780811,0.019999999999999962,-0.16129095764409646,0,0.0,0.0
bournemouth vs wolves,wolves,3080,Marshall Munetsi,F,90,6.6,0.0,0,1.0,0.0,18.0,1.8,1.0,0.0,2.0,1.0,0,0,6.0,11.0,10.0,0.0,0.0,0.5454545454545454,0.09090909090909091,0.0,0,0.0,2.0,0.0,0.18181818181818182,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.8560104769782191,-1.5,0.26686645082325283,bournemouth,0.5873541034831359,2,13.0,0.15000000000000002,0.46772800006487064,0,0,0.2686563734950832,-1.65,-0.2008615492416178,0,0.0,0.0
newcastle vs wolves,wolves,3080,Marshall Munetsi,M,24,6.2,0.0,0,0.0,0.0,7.0,0.2,0.0,0.0,1.0,0.0,1,0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,3.75,3.75,1.0,0.5,6.4,0.0,0.0,0.0,3.84,0.07999999999999996,0.8795147504824925,-1.3499999999999999,0.3161951708938566,newcastle,0.38042803970223327,1,10.0,0.18,0.5047481672701766,0,0,0.49908671078025924,-1.5299999999999998,-0.18855299637631995,0,0.0,0.0
sunderland vs wolves,wolves,3080,Marshall Munetsi,M,90,6.6,0.0,0,2.0,1.0,10.0,0.6000000000000001,3.0,2.0,1.0,0.0,0,0,5.0,11.0,6.0,0.5,0.0,0.45454545454545453,0.2727272727272727,0.0,0,0.0,1.0,0.0,0.09090909090909091,6.466666666666666,0.0,0.0,0.0,3.8799999999999994,0.05333333333333322,0.4576905095839178,-0.8999999999999999,0.42265910336208967,sunderland,0.053182480601835426,0,5.0,0.32000000000000006,0.2954615431857452,0,0,0.4045080289820824,-1.22,0.12719756017634448,0,0.0,0.0
tottenham vs wolves,wolves,3080,Marshall Munetsi,M,90,7.2,0.0,0,0.0,0.0,19.0,2.7,3.0,1.0,2.0,2.0,0,0,10.0,22.0,14.0,0.0,0.0,0.45454545454545453,0.13636363636363635,0.0,0,0.0,2.0,0.0,0.09090909090909091,6.65,0.0,0.0,0.0,3.99,0.1699999999999999,0.4632986342270371,-0.7,0.4394933773006699,tottenham,0.3851668045216433,3,9.0,0.039999999999999925,0.4519630472135142,0,0,0.07813182970539378,-0.7399999999999999,-0.012469669912844317,0,0.0,0.0
wolves vs brighton,wolves,3080,Marshall Munetsi,M,89,7.0,0.0,0,1.0,1.0,14.0,0.8,2.0,1.0,3.0,2.0,0,0,7.0,11.0,6.0,1.0,0.0,0.6363636363636364,0.18181818181818182,0.0,0,0.0,3.033707865168539,0.0,0.2727272727272727,6.75,0.0,0.0,0.0,4.05,0.19666666666666652,0.5793749261491198,-0.68,0.30521071696627977,brighton,0.419015124660286,4,9.0,0.020000000000000018,0.5532625102731091,0,0,0.16035980148883378,-0.7000000000000001,-0.24805179330682936,0,0.0,0.0
wolves vs everton,wolves,3080,Marshall Munetsi,F,90,6.5,0.0,1,0.0,0.0,20.0,2.4,2.0,0.0,3.0,1.0,0,0,5.0,15.0,12.0,0.0,0.0,0.3333333333333333,0.13333333333333333,1.0,0,0.0,3.0,0.0,0.2,6.824999999999999,0.0,0.25,0.25,4.194999999999999,0.10916666666666659,0.6267576509511994,-0.18,0.4626734312408346,everton,0.3733198924731183,1,10.0,-0.16000000000000003,0.30138247359673814,0,0,0.2534377584780811,-0.019999999999999962,0.16129095764409646,0,0.0,0.0
wolves vs leeds,wolves,3080,Marshall Munetsi,M,45,6.3,0.0,0,2.0,1.0,9.0,0.5,1.0,0.0,0.0,0.0,0,0,3.0,7.0,6.0,0.5,0.0,0.42857142857142855,0.14285714285714285,0.0,0,0.0,0.0,0.0,0.0,6.75,0.0,0.25,0.25,4.1499999999999995,0.1766666666666666,0.4311481096080473,0.10000000000000003,0.46427114635934613,leeds,0.3169285911221395,1,9.0,0.33999999999999997,0.35235570554469187,0,0,0.11421951848590778,-0.23999999999999994,0.11191544081465427,0,0.0,0.0
wolves vs manchester city,wolves,3080,Marshall Munetsi,F,90,6.6,0.0,0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0,0,5.0,10.0,8.0,0.0,0.0,0.5,0.2,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.25,0.25,4.06,0.08666666666666649,0.5463459537340911,0.040000000000000036,0.38427080799180624,manchester city,0.23610421836228287,2,7.0,0.96,0.5356517927591459,0,0,0.3102417353718082,-0.9199999999999999,-0.15138098476733963,0,0.0,0.0
brentford vs chelsea,chelsea,5996,Enzo Fernández,M,90,6.6,0.0,0,0.0,0.0,76.0,50.2,4.0,1.0,1.0,1.0,0,0,5.0,13.0,66.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.0,0,0.0,1.0,0.0,0.07692307692307693,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.3507769112607822,0.4,0.5809542432399969,brentford,0.6179019671305788,3,13.0,0.15000000000000002,0.2868568944881532,0,0,-0.26712505586979657,0.25,0.2940973487518437,0,0.0,0.0
chelsea vs brighton,chelsea,5996,Enzo Fernández,M,90,7.5,1.0,0,4.0,2.0,51.0,22.4,3.0,0.0,0.0,4.0,0,0,8.0,13.0,44.0,0.5,0.5,0.6153846153846154,0.23076923076923078,1.0,0,0.0,0.0,0.0,0.0,7.05,0.5,0.0,0.5,4.43,0.4050000000000003,0.41830758558125886,-0.1499999999999999,0.43179719968123664,brighton,0.854907637165702,5,16.0,0.33999999999999997,0.3773456975789801,0,0,-0.4366000515844431,-0.4899999999999999,0.05445150210225652,0,0.0,0.0
chelsea vs crystal palace,chelsea,5996,Enzo Fernández,M,79,6.9,0.0,0,0.0,0.0,37.0,11.5,0.0,0.0,0.0,0.0,0,0,1.0,2.0,31.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.3333333333333333,0.0,0.3333333333333333,4.333333333333334,0.2100000000000001,0.4098083815825751,-0.29999999999999993,0.6750138973186683,crystal palace,0.5600478296831735,3,12.0,-0.1499999999999999,0.19716755352325016,0,0,-0.15023944810059836,-0.15000000000000002,0.4778463437954182,0,0.0,0.0
chelsea vs fulham,chelsea,5996,Enzo Fernández,M,90,7.9,1.0,1,1.0,1.0,50.0,20.0,0.0,2.0,0.0,2.0,0,0,3.0,9.0,40.0,1.0,1.0,0.3333333333333333,0.0,2.0,0,0.0,0.0,0.0,0.0,7.225,0.5,0.25,0.75,4.635,0.3425000000000004,0.4639583752486978,-0.125,0.5168535515187486,fulham,0.8094351884674467,2,17.0,-0.375,0.37630380563737026,0,0,-0.34547681321874885,0.25,0.1405497458813783,0,0.0,0.0
chelsea vs liverpool,chelsea,5996,Enzo Fernández,M,90,6.0,0.0,0,2.0,1.0,45.0,16.2,4.0,1.0,2.0,0.0,0,0,4.0,11.0,36.0,0.5,0.0,0.36363636363636365,0.36363636363636365,0.0,0,0.0,2.0,0.0,0.18181818181818182,7.074999999999999,0.5,0.25,0.75,4.544999999999999,0.6825,0.28124847954069965,0.09999999999999998,0.4868931569317025,liverpool,0.29387923904052937,2,8.0,-0.09999999999999998,0.36558191256097017,0,0,-0.012630759499829725,0.19999999999999996,0.12131124437073232,0,0.0,0.0
manchester united vs chelsea,chelsea,5996,Enzo Fernández,M,90,6.9,0.0,0,0.0,0.0,63.0,35.3,1.0,0.0,1.0,3.0,1,0,6.0,9.0,56.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,1,1.0,1.0,1.0,0.1111111111111111,6.925,0.25,0.25,0.5,4.3549999999999995,0.6024999999999997,0.7775365315687899,-0.24,0.534346208765057,manchester united,0.614584167133595,3,13.0,0.18,0.3544096351144657,0,0,0.1629523644351949,-0.42,0.1799365736505913,0,0.0,0.0
west ham vs chelsea,chelsea,5996,Enzo Fernández,M,90,6.7,1.0,0,3.0,1.0,64.0,35.2,2.0,0.0,2.0,0.0,0,0,2.0,7.0,55.0,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,1.0,0,0.0,2.0,0.0,0.2857142857142857,6.875,0.5,0.25,0.75,4.425,0.6158333333333329,0.376101341388859,0.4600000000000001,0.55037417349589,west ham,0.17034279937505747,0,7.0,0.08000000000000002,0.4099608459976822,0,0,0.2057585420138015,0.38000000000000006,0.14041332749820784,0,0.0,0.0
nottingham forest vs sunderland,nottingham forest,6056,Nicolás Domínguez,M,45,6.6,0.0,0,0.0,0.0,38.0,14.1,2.0,0.0,2.0,0.0,1,0,2.0,3.0,37.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1,2.0,4.0,0.5,0.6666666666666666,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.5401522892035228,-0.43999999999999995,0.563179265019834,sunderland,0.18139991728701413,2,6.0,-0.475,0.2908458563986744,0,0,0.35875237191650866,0.03500000000000003,0.27233340862115957,0,0.0,0.0
burnley vs sunderland,sunderland,6168,Omar Alderete,D,90,6.3,0.0,0,0.0,0.0,87.0,65.2,2.0,2.0,1.0,1.0,0,0,6.0,11.0,75.0,0.0,0.0,0.5454545454545454,0.18181818181818182,0.0,0,0.0,1.0,0.0,0.09090909090909091,6.3,0.0,0.0,0.0,3.78,0.0,0.08643507030603804,-0.3,0.5746458057649158,burnley,0.2822865862354183,0,9.0,0.18,0.4046688067091516,0,0,-0.19585151592938027,-0.48,0.16997699905576413,0,0.0,0.0
crystal palace vs sunderland,sunderland,6168,Omar Alderete,D,90,8.0,0.0,0,0.0,0.0,69.0,40.7,2.0,3.0,0.0,1.0,0,0,5.0,10.0,59.0,0.0,0.0,0.5,0.2,0.0,0,0.0,0.0,0.0,0.0,7.15,0.0,0.0,0.0,4.29,1.4449999999999996,0.26039306649404825,-0.3,0.3753152003572479,crystal palace,0.38042803970223327,1,10.0,0.05999999999999994,0.49620070245490105,0,0,-0.12003497320818501,-0.35999999999999993,-0.12088550209765314,0,0.0,0.0
manchester united vs sunderland,sunderland,6168,Omar Alderete,D,90,6.7,0.0,0,0.0,0.0,45.0,18.0,1.0,0.0,2.0,0.0,1,0,7.0,9.0,40.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.0,1,1.0,2.0,0.5,0.2222222222222222,7.0,0.0,0.0,0.0,4.2,0.7899999999999998,0.5913978494623657,-0.6,0.37392770841723727,manchester united,0.3749602341413756,1,10.0,0.24,0.36438385515890076,0,0,0.21643761532099015,-0.84,0.00954385325833651,0,0.0,0.0
nottingham forest vs sunderland,sunderland,6168,Omar Alderete,D,90,8.6,1.0,0,1.0,1.0,32.0,8.3,0.0,0.0,0.0,0.0,0,0,2.0,3.0,26.0,1.0,1.0,0.6666666666666666,0.0,1.0,0,0.0,0.0,0.0,0.0,7.4,0.25,0.0,0.25,4.54,1.166666666666666,0.18139991728701413,-0.475,0.2908458563986744,nottingham forest,0.5401522892035228,4,11.0,-0.43999999999999995,0.563179265019834,0,0,-0.35875237191650866,-0.03500000000000003,-0.27233340862115957,0,0.0,0.0
sunderland vs aston villa,sunderland,6168,Omar Alderete,D,90,6.6,0.0,0,2.0,1.0,27.0,5.4,3.0,2.0,1.0,0.0,0,0,5.0,9.0,20.0,0.5,0.0,0.5555555555555556,0.3333333333333333,0.0,0,0.0,1.0,0.0,0.1111111111111111,7.475,0.25,0.0,0.25,4.584999999999999,0.9691666666666662,0.6737049290812734,-0.46,0.2506162085668786,aston villa,0.26547914451140253,1,8.0,-0.14,0.5137429032963456,0,0,0.4082257845698709,-0.32,-0.26312669472946704,0,0.0,0.0
sunderland vs brentford,sunderland,6168,Omar Alderete,D,90,7.0,0.0,0,0.0,0.0,56.0,26.3,2.0,2.0,1.0,0.0,0,0,5.0,9.0,47.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0,0.0,1.0,0.0,0.1111111111111111,7.225,0.25,0.0,0.25,4.435,0.8691666666666665,0.4984639016897083,-0.38,0.3868162935166771,brentford,0.5350575809632883,2,12.0,0.0,0.34108042030439756,0,0,-0.03659367927357998,-0.38,0.045735873212279565,0,0.0,0.0
