fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,pass_accuracy_%
Espanyol vs Real Betis,Espanyol,47249,Leandro Cabrera,D,90,7.2,,0.0,,,65.0,35.8,,,,1.0,0,0,3.0,4.0,55.0
Espanyol vs Real Betis,Espanyol,184420,Carlos Romero,D,90,6.2,,0.0,1.0,,29.0,7.5,,,3.0,,0,0,1.0,7.0,26.0
Espanyol vs Real Betis,Espanyol,127426,Pol Lozano,M,68,7.6,1.0,0.0,1.0,1.0,28.0,6.2,2.0,2.0,2.0,1.0,0,0,3.0,7.0,22.0
Espanyol vs Real Betis,Espanyol,46799,Edu Expósito,M,83,7,,0.0,,,45.0,17.6,1.0,1.0,,,0,0,3.0,4.0,39.0
Espanyol vs Real Betis,Espanyol,273732,Tyrhys Dolan,M,68,6.2,,0.0,,,17.0,2.4,,,2.0,1.0,0,0,2.0,6.0,14.0
Espanyol vs Real Betis,Espanyol,47349,Javi Puado,M,90,6.5,,0.0,4.0,2.0,47.0,18.8,,,,,1,0,4.0,6.0,40.0
Espanyol vs Real Betis,Espanyol,47398,Pere Milla,M,60,6.3,,0.0,2.0,1.0,13.0,1.3,1.0,2.0,1.0,,1,0,3.0,4.0,10.0
Espanyol vs Real Betis,Espanyol,312990,Roberto Fernández,F,90,5.9,,0.0,4.0,1.0,18.0,2.2,,,2.0,1.0,0,0,4.0,13.0,12.0
Espanyol vs Real Betis,Espanyol,183699,Urko González,M,30,6.2,,0.0,1.0,,25.0,4.8,2.0,,,,0,0,3.0,8.0,19.0
Espanyol vs Real Betis,Espanyol,359603,Luca Koleosho,F,22,6.9,,0.0,,,13.0,1.7,1.0,1.0,,,0,0,3.0,6.0,13.0
Espanyol vs Real Betis,Espanyol,47396,Kike García,F,22,6.3,,0.0,,,8.0,0.6,,,,,0,0,,3.0,7.0
Espanyol vs Real Betis,Espanyol,199824,Rubén Sánchez,D,20,6.7,,0.0,,,10.0,0.7,,,1.0,,0,0,,2.0,7.0
Espanyol vs Real Betis,Espanyol,187987,Ramón Terrats,M,20,6.3,,0.0,,,6.0,0.3,,,,,0,0,1.0,2.0,5.0
Espanyol vs Real Betis,Real Betis,1557,Pau López,G,90,8.3,,0.0,,,32.0,7.4,,,,,1,0,,,23.0
Espanyol vs Real Betis,Real Betis,1439,Héctor Bellerín,D,90,6.5,,0.0,,,49.0,20.6,,1.0,,,0,0,1.0,2.0,42.0
Espanyol vs Real Betis,Real Betis,195100,Natan,D,90,7,,0.0,1.0,,44.0,17.2,,1.0,1.0,,0,0,7.0,10.0,39.0
Espanyol vs Real Betis,Real Betis,355004,Valentín Gómez,D,90,6.2,,0.0,1.0,,40.0,13.6,2.0,,2.0,,1,0,5.0,8.0,34.0
Espanyol vs Real Betis,Real Betis,1631,Ricardo Rodríguez,D,90,7.5,,1.0,1.0,,39.0,12.9,2.0,,,,0,0,4.0,5.0,33.0
Espanyol vs Real Betis,Real Betis,1697,Pablo Fornals,M,77,7.3,,1.0,1.0,1.0,48.0,20.2,,1.0,,1.0,1,0,2.0,6.0,42.0
Espanyol vs Real Betis,Real Betis,47341,Marc Roca,M,90,7,,0.0,,,49.0,20.6,3.0,,,,0,0,3.0,6.0,42.0
Espanyol vs Real Betis,Real Betis,9971,Antony,M,77,7.2,,0.0,,,33.0,9.2,3.0,2.0,,2.0,1,0,5.0,7.0,28.0
Espanyol vs Real Betis,Real Betis,1578,Giovani Lo Celso,M,68,6.7,,0.0,,,35.0,11.2,,,,3.0,1,0,4.0,8.0,32.0
Espanyol vs Real Betis,Real Betis,181421,Abdessamad Ezzalzouli,M,90,8.2,1.0,0.0,3.0,1.0,24.0,5.3,3.0,,1.0,4.0,0,0,12.0,18.0,22.0
Espanyol vs Real Betis,Real Betis,47582,Cucho Hernández,F,89,7.9,1.0,0.0,2.0,1.0,31.0,6.8,2.0,,,1.0,0,0,6.0,11.0,22.0
Espanyol vs Real Betis,Real Betis,136117,Rodrigo Riquelme,M,22,6.2,,0.0,,,19.0,2.5,1.0,,,1.0,0,0,4.0,9.0,13.0
Espanyol vs Real Betis,Real Betis,47119,Aitor Ruibal,D,13,6.7,,0.0,,,7.0,0.3,,,,,0,0,1.0,2.0,4.0
Espanyol vs Real Betis,Real Betis,286084,Sergi Altimira,M,13,6.6,,0.0,,,10.0,0.8,1.0,1.0,,,0,0,1.0,3.0,8.0
Espanyol vs Real Betis,Real Betis,3033,Cédric Bakambu,F,12,6.7,,0.0,,,3.0,0.0,,,,,0,0,1.0,1.0,1.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,47269,Álex Remiro,G,90,6.9,,0.0,,,38.0,11.4,,,,,0,0,,,30.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,199044,Jon Aramburu,D,90,6.7,,0.0,,,38.0,10.3,1.0,,,3.0,0,0,4.0,7.0,27.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,47314,Igor Zubeldia,D,90,7.3,,0.0,,,59.0,27.1,1.0,2.0,1.0,2.0,0,0,6.0,9.0,46.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,1902,Duje Ćaleta-Car,D,90,6.3,,0.0,,,40.0,13.6,,1.0,2.0,,0,0,4.0,8.0,34.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,23,Sergio Gómez,D,90,6.9,,0.0,,,52.0,23.4,5.0,,3.0,,0,0,8.0,15.0,45.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,287654,Jon Gorrotxategi,M,90,7,,0.0,,,42.0,14.7,3.0,4.0,,2.0,0,0,7.0,7.0,35.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,925,Gonçalo Guedes,M,61,6.9,,0.0,1.0,,19.0,3.2,,,1.0,1.0,0,0,4.0,7.0,17.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,47440,Brais Méndez,M,80,7.2,,0.0,,,31.0,7.1,,,,2.0,0,0,8.0,10.0,23.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,930,Carlos Soler,M,61,6.6,,0.0,,,31.0,8.1,,,2.0,2.0,1,0,2.0,5.0,26.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,47317,Ander Barrenetxea,M,80,7.5,,0.0,,,33.0,8.6,1.0,1.0,3.0,1.0,0,0,3.0,9.0,26.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,47323,Mikel Oyarzabal,F,90,6.9,,0.0,2.0,2.0,20.0,3.0,,,,1.0,0,0,5.0,8.0,15.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,7332,Luka Sučić,M,29,6.5,,0.0,1.0,1.0,7.0,0.3,,,,,0,0,1.0,3.0,5.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,32862,Takefusa Kubo,F,29,6.9,,0.0,,,6.0,0.3,,,,3.0,0,0,4.0,5.0,5.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,290106,Pablo Marín,M,10,6.6,,0.0,,,4.0,0.1,,,,1.0,0,0,3.0,4.0,3.0
Real Sociedad vs Rayo Vallecano,Real Sociedad,183748,Jon Karrikaburu,F,10,6.7,,0.0,,,1.0,0.0,,,1.0,2.0,0,0,2.0,4.0,1.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,11379,Augusto Batalla,G,90,7.3,,0.0,,,35.0,7.3,,,,,0,0,1.0,1.0,21.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,1703,Andrei Rațiu,D,90,7.3,,1.0,,,34.0,9.2,4.0,2.0,1.0,,0,0,5.0,11.0,27.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,41552,Pathé Ismaël Ciss,D,71,6.9,,0.0,,,37.0,12.2,1.0,,1.0,,0,0,1.0,3.0,33.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,18895,Florian Lejeune,D,90,7.2,,0.0,1.0,,67.0,40.9,3.0,2.0,3.0,1.0,1,0,7.0,12.0,61.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,181734,Josep Chavarría,D,90,7.3,,0.0,,,48.0,18.2,2.0,1.0,2.0,3.0,0,0,6.0,10.0,38.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,47285,Unai López,M,90,7,,0.0,,,57.0,25.6,1.0,2.0,1.0,,0,0,3.0,7.0,45.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,47109,Óscar Valentín,M,90,6.7,,0.0,,,33.0,9.2,,1.0,3.0,,0,0,1.0,9.0,28.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,128582,Jorge de Frutos,M,77,6.6,,0.0,1.0,,14.0,1.5,1.0,1.0,1.0,3.0,0,0,5.0,9.0,11.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,131546,Isi Palazón,M,65,6.2,,0.0,,,21.0,3.4,,,4.0,,1,0,1.0,10.0,16.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,47543,Álvaro García,M,45,6.7,,0.0,,,14.0,1.3,,1.0,2.0,,0,0,1.0,3.0,9.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,91745,Alemão,F,77,6.2,,0.0,,,9.0,0.5,,,1.0,3.0,0,0,4.0,12.0,6.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,162931,Fran Pérez,M,45,6.6,,0.0,,,13.0,1.3,1.0,1.0,,1.0,0,0,4.0,7.0,10.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,46887,Pedro Díaz,M,25,6.5,,0.0,1.0,1.0,8.0,0.5,,,1.0,,0,0,,3.0,6.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,314006,Jozhua Vertrouwd,D,19,6.6,,0.0,,,11.0,1.2,,,,,0,0,,,11.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,46759,Alfonso Espino,D,13,7.7,1.0,0.0,1.0,1.0,7.0,0.3,,,1.0,,0,0,,1.0,4.0
Real Sociedad vs Rayo Vallecano,Rayo Vallecano,122657,Randy Nteka,M,13,6.5,,0.0,1.0,,6.0,0.1,,,,,0,0,1.0,3.0,2.0
Celta Vigo vs Atletico Madrid,Celta Vigo,30765,Ionuț Radu,G,90,6.3,,0.0,,,16.0,2.1,,,,,0,0,,,13.0
Celta Vigo vs Atletico Madrid,Celta Vigo,384135,Javi Rodríguez,D,90,7.3,,0.0,,,114.0,122.0,3.0,1.0,1.0,3.0,0,0,7.0,10.0,107.0
Celta Vigo vs Atletico Madrid,Celta Vigo,47988,Carl Starfelt,D,90,5.9,,0.0,,,74.0,54.0,,1.0,,,0,0,,1.0,73.0
Celta Vigo vs Atletico Madrid,Celta Vigo,2278,Marcos Alonso,D,90,8.2,,0.0,,,123.0,139.0,4.0,1.0,,,0,0,7.0,11.0,113.0
Celta Vigo vs Atletico Madrid,Celta Vigo,162712,Óscar Mingueza,M,90,8,,0.0,1.0,,77.0,50.8,2.0,,,,0,0,2.0,3.0,66.0
Celta Vigo vs Atletico Madrid,Celta Vigo,286796,Damián Rodríguez,M,90,6.6,,0.0,3.0,,89.0,73.9,,1.0,1.0,,0,0,,2.0,83.0
Celta Vigo vs Atletico Madrid,Celta Vigo,47435,Fran Beltrán,M,55,6.5,,0.0,1.0,,35.0,10.8,,,1.0,,0,0,1.0,3.0,31.0
Celta Vigo vs Atletico Madrid,Celta Vigo,157988,Sergio Carreira,M,84,6.6,,0.0,,,54.0,25.9,4.0,1.0,,,0,0,6.0,9.0,48.0
Celta Vigo vs Atletico Madrid,Celta Vigo,122734,Ferran Jutglà,F,63,6.9,,0.0,,,21.0,3.8,,1.0,,2.0,0,0,2.0,8.0,18.0
Celta Vigo vs Atletico Madrid,Celta Vigo,269163,Williot Swedberg,F,63,6.5,,0.0,,,17.0,2.5,2.0,,1.0,2.0,0,0,4.0,9.0,15.0
Celta Vigo vs Atletico Madrid,Celta Vigo,47348,Borja Iglesias,F,84,6.2,,0.0,6.0,3.0,14.0,1.4,1.0,,2.0,,1,0,3.0,8.0,10.0
Celta Vigo vs Atletico Madrid,Celta Vigo,329720,Hugo Álvarez,M,35,6.6,,0.0,,,29.0,7.8,1.0,,,,0,0,1.0,1.0,27.0
Celta Vigo vs Atletico Madrid,Celta Vigo,286639,Bryan Zaragoza,F,27,6.5,,0.0,1.0,,18.0,2.9,,1.0,,,0,0,,1.0,16.0
Celta Vigo vs Atletico Madrid,Celta Vigo,47445,Iago Aspas,F,27,8.3,1.0,0.0,2.0,1.0,37.0,12.2,,,1.0,,0,0,,1.0,33.0
Celta Vigo vs Atletico Madrid,Celta Vigo,162123,Ilaix Moriba,M,13,6.3,,0.0,,,7.0,0.4,1.0,,,,0,0,1.0,4.0,6.0
Celta Vigo vs Atletico Madrid,Celta Vigo,320517,Pablo Durán,F,13,6.5,,0.0,1.0,,1.0,,,,,,0,0,,1.0,
Celta Vigo vs Atletico Madrid,Atletico Madrid,29,Jan Oblak,G,90,8.9,,0.0,,,42.0,14.7,,,,,0,0,,,35.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,753,Marcos Llorente,D,90,6.9,,0.0,,,57.0,30.8,2.0,1.0,,,0,0,2.0,4.0,54.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,47301,Robin Le Normand,D,90,7.2,,0.0,1.0,,35.0,10.8,4.0,1.0,2.0,1.0,0,0,6.0,10.0,31.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,133,Clément Lenglet,D,40,5.7,,0.0,,,36.0,11.9,,1.0,2.0,,2,1,,4.0,33.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,30399,Dávid Hancko,D,90,6.9,,0.0,1.0,1.0,40.0,13.6,2.0,,,,0,0,4.0,4.0,34.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,323935,Giuliano Simeone,M,82,6.2,,0.0,1.0,,34.0,9.9,3.0,2.0,,1.0,0,0,5.0,10.0,29.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,336594,Pablo Barrios,M,90,6.9,,0.0,,,60.0,31.2,,3.0,,1.0,0,0,6.0,7.0,52.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,50,Koke,M,77,6.9,,0.0,,,59.0,33.0,,,1.0,1.0,0,0,1.0,3.0,56.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,26315,Nicolás González,M,90,6.7,,0.0,1.0,,40.0,12.8,,2.0,2.0,2.0,0,0,5.0,9.0,32.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,56,Antoine Griezmann,F,45,6.7,,0.0,1.0,,37.0,12.2,1.0,,,,0,0,2.0,4.0,33.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,6009,Julián Álvarez,F,81,6.2,,0.0,,,30.0,7.8,,1.0,,,0,0,,5.0,26.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,47566,Javi Galán,D,31,6.3,,0.0,,,14.0,1.8,1.0,,,,0,0,2.0,3.0,13.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,182219,Alejandro Baena,M,14,6.7,,0.0,,,3.0,0.1,1.0,,1.0,1.0,1,0,2.0,4.0,2.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,67972,Conor Gallagher,M,13,6.3,,0.0,,,2.0,0.0,,,1.0,,0,0,,2.0,1.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,8492,Alexander Sørloth,F,9,6.7,,0.0,,,9.0,0.2,,,,,0,0,3.0,3.0,2.0
Celta Vigo vs Atletico Madrid,Atletico Madrid,6503,Nahuel Molina,D,8,6.6,,0.0,,,3.0,0.1,,,1.0,,0,0,,,3.0
Oviedo vs Espanyol,Oviedo,46673,Aarón Escandell,G,90,9.7,,0.0,,,43.0,15.1,,,,,0,0,,,35.0
Oviedo vs Espanyol,Oviedo,46657,Nacho Vidal,D,90,6.6,,0.0,,,74.0,51.1,2.0,1.0,,1.0,0,0,4.0,8.0,69.0
Oviedo vs Espanyol,Oviedo,885,Eric Bailly,D,90,6.3,,0.0,,,58.0,31.9,,3.0,1.0,1.0,0,0,6.0,9.0,55.0
Oviedo vs Espanyol,Oviedo,41970,David Carmo,D,90,7,,0.0,,,80.0,60.0,1.0,2.0,1.0,,0,0,5.0,7.0,75.0
Oviedo vs Espanyol,Oviedo,295223,Abdel Rahim,D,90,6.2,,0.0,,,42.0,14.7,3.0,3.0,1.0,,0,0,3.0,6.0,35.0
Oviedo vs Espanyol,Oviedo,2922,Leander Dendoncker,M,90,6.6,,0.0,,,47.0,19.7,1.0,1.0,1.0,,0,0,2.0,6.0,42.0
Oviedo vs Espanyol,Oviedo,30927,Santiago Colombatto,M,80,6.7,,0.0,1.0,,37.0,12.6,1.0,,1.0,2.0,1,0,3.0,6.0,34.0
Oviedo vs Espanyol,Oviedo,20844,Haissem Hassan,M,65,6.9,,0.0,2.0,1.0,22.0,3.3,1.0,,,,0,0,7.0,13.0,15.0
Oviedo vs Espanyol,Oviedo,38699,Luka Ilić,M,45,6.2,,0.0,1.0,1.0,23.0,4.1,1.0,,,,0,0,1.0,2.0,18.0
Oviedo vs Espanyol,Oviedo,266202,Ilyas Chaira,M,79,7.2,,0.0,1.0,,30.0,7.8,,,1.0,,0,0,4.0,7.0,26.0
Oviedo vs Espanyol,Oviedo,2461,Salomón Rondón,F,65,6.5,,0.0,1.0,,10.0,0.8,,,,,0,0,5.0,13.0,8.0
Oviedo vs Espanyol,Oviedo,182486,Alberto Reina,M,45,6.5,,0.0,1.0,,27.0,7.0,2.0,,1.0,,1,0,2.0,4.0,26.0
Oviedo vs Espanyol,Oviedo,2762,Josip Brekalo,M,25,6.7,,0.0,1.0,1.0,13.0,1.4,,1.0,,2.0,0,0,2.0,4.0,11.0
Oviedo vs Espanyol,Oviedo,51530,Federico Viñas,F,25,6.2,,0.0,,,8.0,0.4,,,2.0,,0,0,2.0,5.0,5.0
Oviedo vs Espanyol,Oviedo,184194,Álex Forés,F,11,6.5,,0.0,,,3.0,0.1,,,,,0,0,,,3.0
Oviedo vs Espanyol,Oviedo,19613,Ovie Ejaria,M,10,6.9,,0.0,1.0,1.0,11.0,1.1,1.0,,,,0,0,1.0,3.0,10.0
Oviedo vs Espanyol,Espanyol,2813,Marko Dmitrović,G,90,7.2,,0.0,,,24.0,2.9,1.0,,,,0,0,2.0,2.0,12.0
Oviedo vs Espanyol,Espanyol,199824,Rubén Sánchez,D,80,7.5,,0.0,,,26.0,6.2,,1.0,,,0,0,4.0,9.0,24.0
Oviedo vs Espanyol,Espanyol,282054,Clemens Riedel,D,90,8.3,,0.0,,,34.0,10.2,3.0,,,2.0,0,0,6.0,8.0,30.0
Oviedo vs Espanyol,Espanyol,47249,Leandro Cabrera,D,90,7.2,,0.0,,,41.0,12.7,,,1.0,,0,0,3.0,7.0,31.0
Oviedo vs Espanyol,Espanyol,184420,Carlos Romero,D,90,6.7,,0.0,2.0,1.0,21.0,3.6,1.0,2.0,2.0,,0,0,5.0,10.0,17.0
Oviedo vs Espanyol,Espanyol,273732,Tyrhys Dolan,M,74,6.5,,0.0,,,13.0,1.6,,1.0,,,0,0,,4.0,12.0
Oviedo vs Espanyol,Espanyol,46799,Edu Expósito,M,80,7.9,,0.0,1.0,,38.0,13.3,1.0,,,1.0,0,0,6.0,10.0,35.0
Oviedo vs Espanyol,Espanyol,127426,Pol Lozano,M,90,6.9,,0.0,,,47.0,19.3,,,,1.0,0,0,1.0,6.0,41.0
Oviedo vs Espanyol,Espanyol,47398,Pere Milla,M,87,7.7,1.0,0.0,4.0,2.0,22.0,4.2,2.0,1.0,1.0,1.0,1,0,5.0,9.0,19.0
Oviedo vs Espanyol,Espanyol,312990,Roberto Fernández,F,90,6.9,,0.0,3.0,2.0,18.0,2.7,,1.0,,2.0,0,0,4.0,8.0,15.0
Oviedo vs Espanyol,Espanyol,47396,Kike García,F,74,8,1.0,0.0,4.0,4.0,16.0,1.6,1.0,1.0,1.0,1.0,0,0,5.0,9.0,10.0
Oviedo vs Espanyol,Espanyol,48555,Charles Pickel,M,16,6.7,,0.0,1.0,1.0,5.0,0.2,,,,,0,0,,,4.0
Oviedo vs Espanyol,Espanyol,297742,Antoniu Roca,F,16,6.3,,0.0,,,6.0,0.3,2.0,,1.0,1.0,0,0,4.0,7.0,5.0
Oviedo vs Espanyol,Espanyol,286601,Omar El Hilali,D,10,6.9,,1.0,,,6.0,0.3,,,1.0,,0,0,1.0,3.0,5.0
Oviedo vs Espanyol,Espanyol,183699,Urko González,M,10,6.3,,0.0,,,3.0,0.1,,,1.0,,0,0,,1.0,2.0
Oviedo vs Espanyol,Espanyol,184407,Jose Salinas,D,10,6.9,,0.0,,,1.0,0.0,,,,,0,0,,,1.0
Sevilla vs Mallorca,Sevilla,557,Odysseas Vlachodimos,G,90,6.9,,0.0,,,28.0,5.6,,,,,0,0,,,20.0
Sevilla vs Mallorca,Sevilla,195923,José Ángel Carmona,D,90,6.6,,1.0,,,40.0,14.8,4.0,1.0,4.0,2.0,1,0,9.0,18.0,37.0
Sevilla vs Mallorca,Sevilla,2280,César Azpilicueta,D,3,,,0.0,,,2.0,0.0,,,,,0,0,,1.0,2.0
Sevilla vs Mallorca,Sevilla,433,Marcão,D,90,5.9,,0.0,,,47.0,18.8,3.0,1.0,3.0,2.0,0,0,9.0,13.0,40.0
Sevilla vs Mallorca,Sevilla,11421,Gabriel Suazo,D,90,6.3,,0.0,,,38.0,12.2,4.0,1.0,1.0,1.0,1,0,6.0,10.0,32.0
Sevilla vs Mallorca,Sevilla,21004,Lucien Agoumé,M,90,6.9,,0.0,,,62.0,29.1,1.0,,1.0,1.0,0,0,5.0,8.0,47.0
Sevilla vs Mallorca,Sevilla,21087,Batista Mendy,M,90,6.7,,0.0,1.0,,34.0,9.5,2.0,,2.0,,0,0,4.0,7.0,28.0
Sevilla vs Mallorca,Sevilla,182772,Juanlu Sánchez,M,71,7.2,,0.0,1.0,1.0,16.0,2.2,1.0,1.0,1.0,4.0,0,0,7.0,12.0,14.0
Sevilla vs Mallorca,Sevilla,957,Djibril Sow,M,71,6.7,,0.0,,,15.0,1.8,,3.0,,,0,0,1.0,5.0,12.0
Sevilla vs Mallorca,Sevilla,48471,Ruben Vargas,M,88,7.9,1.0,0.0,3.0,2.0,34.0,7.8,,1.0,1.0,,0,0,6.0,6.0,23.0
Sevilla vs Mallorca,Sevilla,185398,Isaac Romero,F,71,6.5,,0.0,1.0,1.0,14.0,1.5,,,1.0,2.0,0,0,3.0,13.0,11.0
Sevilla vs Mallorca,Sevilla,197196,Ramón Martínez,D,87,6,,0.0,,,59.0,31.3,,,1.0,1.0,0,0,1.0,5.0,53.0
Sevilla vs Mallorca,Sevilla,2924,Adnan Januzaj,M,19,6.2,,0.0,,,7.0,0.4,,1.0,1.0,,0,0,,3.0,6.0
Sevilla vs Mallorca,Sevilla,57446,Akor Adams,F,19,6.6,,0.0,,,3.0,0.1,,,,,0,0,2.0,3.0,3.0
Sevilla vs Mallorca,Sevilla,910,Alexis Sánchez,F,19,6.9,,0.0,,,10.0,0.9,,,,,0,0,2.0,2.0,9.0
Sevilla vs Mallorca,Sevilla,39121,Chidera Ejuke,F,11,6.6,,0.0,,,4.0,0.2,,,,,0,0,2.0,3.0,4.0
Sevilla vs Mallorca,Mallorca,179139,Leo Román,G,90,7.2,,0.0,,,27.0,4.3,,,,,0,0,,,16.0
Sevilla vs Mallorca,Mallorca,26302,Pablo Maffeo,D,90,7.3,,0.0,,,25.0,4.8,4.0,1.0,,1.0,0,0,7.0,12.0,19.0
Sevilla vs Mallorca,Mallorca,46738,Martin Valjent,D,90,7.2,,0.0,,,36.0,10.8,4.0,1.0,1.0,1.0,0,0,7.0,9.0,30.0
Sevilla vs Mallorca,Mallorca,46733,Antonio Raíllo,D,90,7.2,,0.0,1.0,,44.0,14.5,3.0,1.0,3.0,1.0,1,0,9.0,17.0,33.0
Sevilla vs Mallorca,Mallorca,108519,Mateu Morey,D,62,6.5,,0.0,,,16.0,2.1,,1.0,1.0,2.0,0,0,3.0,7.0,13.0
Sevilla vs Mallorca,Mallorca,190485,Samú Costa,M,90,6.2,,0.0,,,30.0,5.7,2.0,1.0,1.0,3.0,0,0,7.0,18.0,19.0
Sevilla vs Mallorca,Mallorca,1701,Manu Morlanes,M,80,7,,0.0,,,23.0,5.1,1.0,,1.0,,0,0,1.0,2.0,22.0
Sevilla vs Mallorca,Mallorca,293604,Javi Llabrés,M,62,6.2,,0.0,,,8.0,0.6,,,2.0,2.0,0,0,2.0,8.0,7.0
Sevilla vs Mallorca,Mallorca,47336,Sergi Darder,M,80,6.2,,0.0,,,30.0,6.0,,,,1.0,0,0,1.0,1.0,20.0
Sevilla vs Mallorca,Mallorca,491248,Jan Virgili,M,90,6.9,,1.0,3.0,3.0,12.0,1.3,,,1.0,1.0,0,0,7.0,15.0,11.0
Sevilla vs Mallorca,Mallorca,50048,Vedat Muriqi,F,89,7.7,1.0,0.0,1.0,1.0,15.0,1.6,,,1.0,2.0,0,0,3.0,9.0,11.0
Sevilla vs Mallorca,Mallorca,64268,Johan Mojica,D,28,7.3,,1.0,,,7.0,0.3,2.0,,1.0,,0,0,3.0,4.0,4.0
Sevilla vs Mallorca,Mallorca,313059,Mateo Joseph,F,28,8.3,2.0,0.0,2.0,2.0,3.0,0.1,,,,,0,0,,3.0,2.0
Sevilla vs Mallorca,Mallorca,414,Omar Mascarell,M,10,6.9,,0.0,,,12.0,1.2,,,,,0,0,,,10.0
Sevilla vs Mallorca,Mallorca,285909,Pablo Torre,M,10,6.3,,0.0,,,8.0,0.6,,,1.0,,0,0,,1.0,7.0
Sevilla vs Mallorca,Mallorca,46751,Abdón Prats,F,9,6.7,,0.0,,,3.0,0.1,,,,1.0,0,0,2.0,3.0,2.0
Barcelona vs Girona,Barcelona,851,Wojciech Szczęsny,G,90,7.2,,0.0,,,21.0,3.8,,,,,0,0,,,18.0
Barcelona vs Girona,Barcelona,1257,Jules Koundé,D,90,6.9,,0.0,,,64.0,37.8,3.0,1.0,,1.0,0,0,5.0,8.0,59.0
Barcelona vs Girona,Barcelona,396623,Pau Cubarsí,D,90,7.7,,0.0,,,101.0,100.0,1.0,,1.0,1.0,0,0,3.0,5.0,99.0
Barcelona vs Girona,Barcelona,619,Eric García,D,90,7,,0.0,1.0,,88.0,73.9,3.0,2.0,3.0,,0,0,6.0,13.0,84.0
Barcelona vs Girona,Barcelona,161928,Alejandro Balde,D,76,6.9,,0.0,1.0,,48.0,23.0,3.0,,1.0,1.0,0,0,7.0,10.0,48.0
Barcelona vs Girona,Barcelona,329728,Marc Casadó,M,81,6.9,,0.0,,,76.0,54.7,1.0,2.0,2.0,1.0,0,0,2.0,5.0,72.0
Barcelona vs Girona,Barcelona,133609,Pedri,M,63,8.2,1.0,0.0,1.0,1.0,67.0,38.2,2.0,,,,0,0,5.0,8.0,57.0
Barcelona vs Girona,Barcelona,386828,Lamine Yamal,M,64,7.2,,1.0,4.0,1.0,32.0,8.3,2.0,,,,0,0,7.0,11.0,26.0
Barcelona vs Girona,Barcelona,538,Frenkie de Jong,M,90,7.2,,1.0,2.0,1.0,60.0,31.8,2.0,,,,0,0,3.0,5.0,53.0
Barcelona vs Girona,Barcelona,909,Marcus Rashford,M,90,6.3,,0.0,6.0,3.0,29.0,6.7,2.0,,1.0,2.0,0,0,4.0,6.0,23.0
Barcelona vs Girona,Barcelona,445973,Toni Fernández,F,45,6.5,,0.0,,,9.0,0.6,,,,,0,0,,,7.0
Barcelona vs Girona,Barcelona,340626,Fermín López,M,45,6.3,,0.0,5.0,2.0,17.0,2.4,1.0,,1.0,,0,0,4.0,8.0,14.0
